year,player1,player2,player1_id,player1_country,player1_seed,player2_id,player2_country,player2_seed,court_name,court_id,num_sets_completed,match_type,match_status,match_id,tournament,league
2020,C. Bellis,T. Maria,WTA322526,USA,,WTA310440,GER,,Court 14,16,2,Women's Singles,C,wta_australian_open_2020WS143,australian_open,wta
2020,S. Zhang,C. McNally,WTA311779,CHN,,WTA325725,USA,,Court 13,15,2,Women's Singles,C,wta_australian_open_2020WS211,australian_open,wta
2020,S. Kenin,G. Muguruza,WTA320942,USA,14,WTA316239,ESP,,Rod Laver Arena,1,3,Women's Singles,C,wta_australian_open_2020WS701,australian_open,wta
2020,A. Anisimova,Z. Diyas,WTA326384,USA,21,WTA315696,KAZ,,Court 19,21,3,Women's Singles,C,wta_australian_open_2020WS153,australian_open,wta
2020,F. Ferro,A. Van Uytvanck,WTA319969,FRA,,WTA317819,BEL,,Court 15,17,2,Women's Singles,C,wta_australian_open_2020WS130,australian_open,wta
2020,Z. Diyas,K. Bertens,WTA315696,KAZ,,WTA314584,NED,9,Margaret Court Arena,2,2,Women's Singles,C,wta_australian_open_2020WS314,australian_open,wta
2020,L. Siegemund,C. Vandeweghe,WTA310926,GER,,WTA314464,USA,,Court 22,24,2,Women's Singles,C,wta_australian_open_2020WS163,australian_open,wta
2020,E. Mertens,H. Watson,WTA317964,BEL,16,WTA316981,GBR,,Court 22,24,2,Women's Singles,C,wta_australian_open_2020WS221,australian_open,wta
2020,B. Bencic,A. Kontaveit,WTA319001,SUI,6,WTA318425,EST,28,Margaret Court Arena,2,2,Women's Singles,C,wta_australian_open_2020WS309,australian_open,wta
2020,M. Linette,A. Rus,WTA315130,POL,,WTA313349,NED,,Court 5,7,3,Women's Singles,C,wta_australian_open_2020WS110,australian_open,wta
2020,E. Alexandrova,P. Kvitova,WTA319007,RUS,25,WTA314206,CZE,7,Margaret Court Arena,2,2,Women's Singles,C,wta_australian_open_2020WS304,australian_open,wta
2020,A. Pavlyuchenkova,T. Townsend,WTA313796,RUS,30,WTA318609,USA,,Court 12,14,2,Women's Singles,C,wta_australian_open_2020WS231,australian_open,wta
2020,O. Jabeur,C. Wozniacki,WTA316847,TUN,,WTA313402,DEN,,Melbourne Arena,3,3,Women's Singles,C,wta_australian_open_2020WS307,australian_open,wta
2020,C. Gauff,S. Kenin,WTA328560,USA,,WTA320942,USA,14,Melbourne Arena,3,3,Women's Singles,C,wta_australian_open_2020WS403,australian_open,wta
2020,L. Siegemund,Ka. Pliskova,WTA310926,GER,,WTA313974,CZE,2,Rod Laver Arena,1,2,Women's Singles,C,wta_australian_open_2020WS232,australian_open,wta
2020,A. Sasnovich,G. Minnen,WTA317790,BLR,,WTA321454,BEL,,Court 15,17,3,Women's Singles,C,wta_australian_open_2020WS103,australian_open,wta
2020,E. Cocciaretto,A. Kerber,WTA327909,ITA,,WTA311470,GER,17,Rod Laver Arena,1,2,Women's Singles,C,wta_australian_open_2020WS160,australian_open,wta
2020,C. Bellis,K. Muchova,WTA322526,USA,,WTA322191,CZE,20,1573 Arena,4,2,Women's Singles,C,wta_australian_open_2020WS222,australian_open,wta
2020,A. Li,S. Kenin,WTA326096,USA,,WTA320942,USA,14,Court 3,5,2,Women's Singles,C,wta_australian_open_2020WS212,australian_open,wta
2020,L. Davis,L. Fernandez,WTA317414,USA,,WTA326735,CAN,,Court 5,7,2,Women's Singles,C,wta_australian_open_2020WS150,australian_open,wta
2020,B. Bencic,A. Schmiedlova,WTA319001,SUI,6,WTA318203,SVK,,Margaret Court Arena,2,2,Women's Singles,C,wta_australian_open_2020WS133,australian_open,wta
2020,G. Minnen,E. Rybakina,WTA321454,BEL,,WTA324166,KAZ,29,Court 14,16,2,Women's Singles,C,wta_australian_open_2020WS202,australian_open,wta
2020,A. Li,L. Cabrera,WTA326096,USA,,WTA320013,AUS,,Court 3,5,2,Women's Singles,C,wta_australian_open_2020WS123,australian_open,wta
2020,C. Suárez Navarro,A. Sabalenka,WTA311338,ESP,,WTA320760,BLR,11,1573 Arena,4,2,Women's Singles,C,wta_australian_open_2020WS140,australian_open,wta
2020,S. Sorribes Tormo,V. Kudermetova,WTA318872,ESP,,WTA319526,RUS,,Court 19,21,3,Women's Singles,C,wta_australian_open_2020WS135,australian_open,wta
2020,I. Begu,K. Bertens,WTA313169,ROU,,WTA314584,NED,9,Court 3,5,2,Women's Singles,C,wta_australian_open_2020WS156,australian_open,wta
2020,A. Cornet,M. Niculescu,WTA312121,FRA,,WTA310775,ROU,,Court 12,14,3,Women's Singles,C,wta_australian_open_2020WS138,australian_open,wta
2020,D. Vekic,A. Cornet,WTA318516,CRO,19,WTA312121,FRA,,Melbourne Arena,3,2,Women's Singles,C,wta_australian_open_2020WS219,australian_open,wta
2020,C. Wozniacki,D. Yastremska,WTA313402,DEN,,WTA324261,UKR,23,Margaret Court Arena,2,2,Women's Singles,C,wta_australian_open_2020WS214,australian_open,wta
2020,K. Juvan,D. Yastremska,WTA324702,SLO,,WTA324261,UKR,23,Court 13,15,2,Women's Singles,C,wta_australian_open_2020WS128,australian_open,wta
2020,Y. Putintseva,S. Hsieh,WTA317683,KAZ,,WTA310053,TPE,,Court 15,17,2,Women's Singles,C,wta_australian_open_2020WS146,australian_open,wta
2020,J. Konta,O. Jabeur,WTA313907,GBR,12,WTA316847,TUN,,1573 Arena,4,2,Women's Singles,C,wta_australian_open_2020WS125,australian_open,wta
2020,J. Goerges,P. Martic,WTA313381,GER,,WTA313711,CRO,13,Melbourne Arena,3,3,Women's Singles,C,wta_australian_open_2020WS204,australian_open,wta
2020,N. Osaka,S. Zheng,WTA319998,JPN,3,WTA316286,CHN,,Margaret Court Arena,2,2,Women's Singles,C,wta_australian_open_2020WS209,australian_open,wta
2020,S. Zheng,A. Kalinskaya,WTA316286,CHN,,WTA323942,RUS,,Court 11,13,2,Women's Singles,C,wta_australian_open_2020WS118,australian_open,wta
2020,A. Kerber,A. Pavlyuchenkova,WTA311470,GER,17,WTA313796,RUS,30,Margaret Court Arena,2,3,Women's Singles,C,wta_australian_open_2020WS408,australian_open,wta
2020,A. Barty,E. Rybakina,WTA318033,AUS,1,WTA324166,KAZ,29,Rod Laver Arena,1,2,Women's Singles,C,wta_australian_open_2020WS301,australian_open,wta
2020,A. Kontaveit,I. Swiatek,WTA318425,EST,28,WTA326408,POL,,Melbourne Arena,3,3,Women's Singles,C,wta_australian_open_2020WS405,australian_open,wta
2020,P. Badosa,J. Larsson,WTA320124,ESP,,WTA311593,SWE,,Court 22,24,2,Women's Singles,C,wta_australian_open_2020WS115,australian_open,wta
2020,S. Kuznetsova,C. Giorgi,WTA110552,RUS,,WTA314610,ITA,,Court 19,21,2,Women's Singles,C,wta_australian_open_2020WS229,australian_open,wta
2020,H. Dart,S. Halep,WTA319489,GBR,,WTA314320,ROU,4,Rod Laver Arena,1,2,Women's Singles,C,wta_australian_open_2020WS224,australian_open,wta
2020,A. Riske,Y. Wang,WTA312850,USA,18,WTA317510,CHN,,Court 8,10,3,Women's Singles,C,wta_australian_open_2020WS105,australian_open,wta
2020,E. Mertens,C. Bellis,WTA317964,BEL,16,WTA322526,USA,,Melbourne Arena,3,3,Women's Singles,C,wta_australian_open_2020WS311,australian_open,wta
2020,A. Barty,S. Kenin,WTA318033,AUS,1,WTA320942,USA,14,Rod Laver Arena,1,2,Women's Singles,C,wta_australian_open_2020WS601,australian_open,wta
2020,C. McHale,P. Martic,WTA314917,USA,,WTA313711,CRO,13,Court 7,9,2,Women's Singles,C,wta_australian_open_2020WS108,australian_open,wta
2020,Z. Diyas,A. Blinkova,WTA315696,KAZ,,WTA324267,RUS,,Court 3,5,3,Women's Singles,C,wta_australian_open_2020WS227,australian_open,wta
2020,S. Halep,G. Muguruza,WTA314320,ROU,4,WTA316239,ESP,,Rod Laver Arena,1,2,Women's Singles,C,wta_australian_open_2020WS602,australian_open,wta
2020,Y. Putintseva,S. Halep,WTA317683,KAZ,,WTA314320,ROU,4,Rod Laver Arena,1,2,Women's Singles,C,wta_australian_open_2020WS312,australian_open,wta
2020,V. Golubic,L. Zhu,WTA316296,SUI,,WTA317306,CHN,,Court 13,15,3,Women's Singles,C,wta_australian_open_2020WS106,australian_open,wta
2020,K. Siniakova,P. Kvitova,WTA320301,CZE,,WTA314206,CZE,7,Margaret Court Arena,2,2,Women's Singles,C,wta_australian_open_2020WS116,australian_open,wta
2020,E. Mertens,S. Halep,WTA317964,BEL,16,WTA314320,ROU,4,Rod Laver Arena,1,2,Women's Singles,C,wta_australian_open_2020WS406,australian_open,wta
2020,A. Riske,J. Goerges,WTA312850,USA,18,WTA313381,GER,,1573 Arena,4,3,Women's Singles,C,wta_australian_open_2020WS302,australian_open,wta
2020,D. Collins,V. Diatchenko,WTA316925,USA,26,WTA315030,RUS,,Court 22,24,3,Women's Singles,C,wta_australian_open_2020WS145,australian_open,wta
2020,M. Brengle,C. Garcia,WTA312328,USA,,WTA315391,FRA,,Court 12,14,3,Women's Singles,C,wta_australian_open_2020WS126,australian_open,wta
2020,J. Brady,S. Halep,WTA318358,USA,,WTA314320,ROU,4,Margaret Court Arena,2,2,Women's Singles,C,wta_australian_open_2020WS148,australian_open,wta
2020,A. Kontaveit,S. Halep,WTA318425,EST,28,WTA314320,ROU,4,Rod Laver Arena,1,2,Women's Singles,C,wta_australian_open_2020WS503,australian_open,wta
2020,E. Alexandrova,B. Krejcikova,WTA319007,RUS,25,WTA318314,CZE,,Court 3,5,2,Women's Singles,C,wta_australian_open_2020WS207,australian_open,wta
2020,A. Lottner,C. Giorgi,WTA318494,GER,,WTA314610,ITA,,Court 11,13,2,Women's Singles,C,wta_australian_open_2020WS158,australian_open,wta
2020,A. Sharma,A. Kontaveit,WTA319696,AUS,,WTA318425,EST,28,Court 8,10,2,Women's Singles,C,wta_australian_open_2020WS136,australian_open,wta
2020,K. Bondarenko,A. Rodionova,WTA020702,UKR,,WTA312413,AUS,,Court 8,10,3,Women's Singles,C,wta_australian_open_2020WS155,australian_open,wta
2020,B. Bencic,J. Ostapenko,WTA319001,SUI,6,WTA319939,LAT,,Margaret Court Arena,2,2,Women's Singles,C,wta_australian_open_2020WS217,australian_open,wta
2020,G. Muguruza,K. Bertens,WTA316239,ESP,,WTA314584,NED,9,Rod Laver Arena,1,2,Women's Singles,C,wta_australian_open_2020WS407,australian_open,wta
2020,N. Osaka,M. Bouzkova,WTA319998,JPN,3,WTA320983,CZE,,Rod Laver Arena,1,2,Women's Singles,C,wta_australian_open_2020WS117,australian_open,wta
2020,M. Keys,M. Sakkari,WTA316959,USA,10,WTA318312,GRE,22,Margaret Court Arena,2,2,Women's Singles,C,wta_australian_open_2020WS303,australian_open,wta
2020,G. Muguruza,A. Tomljanovic,WTA316239,ESP,,WTA315232,AUS,,Rod Laver Arena,1,3,Women's Singles,C,wta_australian_open_2020WS226,australian_open,wta
2020,E. Svitolina,G. Muguruza,WTA316738,UKR,5,WTA316239,ESP,,Rod Laver Arena,1,2,Women's Singles,C,wta_australian_open_2020WS313,australian_open,wta
2020,J. Goerges,V. Kuzmova,WTA313381,GER,,WTA322277,SVK,,Court 5,7,2,Women's Singles,C,wta_australian_open_2020WS107,australian_open,wta
2020,K. Mladenovic,Ka. Pliskova,WTA315616,FRA,,WTA313974,CZE,2,Rod Laver Arena,1,2,Women's Singles,C,wta_australian_open_2020WS164,australian_open,wta
2020,K. Kozlova,P. Hon,WTA316739,UKR,,WTA320543,AUS,,Melbourne Arena,3,2,Women's Singles,C,wta_australian_open_2020WS159,australian_open,wta
2020,J. Paolini,A. Blinkova,WTA319280,ITA,,WTA324267,RUS,,Court 14,16,2,Women's Singles,C,wta_australian_open_2020WS154,australian_open,wta
2020,D. Vekic,M. Sharapova,WTA318516,CRO,19,WTA310137,RUS,,Rod Laver Arena,1,2,Women's Singles,C,wta_australian_open_2020WS137,australian_open,wta
2020,T. Zidansek,S. Williams,WTA323079,SLO,,WTA230234,USA,8,Rod Laver Arena,1,2,Women's Singles,C,wta_australian_open_2020WS216,australian_open,wta
2020,K. Ahn,C. Wozniacki,WTA316159,USA,,WTA313402,DEN,,Melbourne Arena,3,2,Women's Singles,C,wta_australian_open_2020WS127,australian_open,wta
2020,K. Flipkens,K. Muchova,WTA310331,BEL,,WTA322191,CZE,20,Court 13,15,3,Women's Singles,C,wta_australian_open_2020WS144,australian_open,wta
2020,E. Svitolina,K. Boulter,WTA316738,UKR,5,WTA319125,GBR,,1573 Arena,4,2,Women's Singles,C,wta_australian_open_2020WS149,australian_open,wta
2020,S. Kenin,O. Jabeur,WTA320942,USA,14,WTA316847,TUN,,Rod Laver Arena,1,2,Women's Singles,C,wta_australian_open_2020WS502,australian_open,wta
2020,N. Hibino,M. Sakkari,WTA320238,JPN,,WTA318312,GRE,22,Court 8,10,2,Women's Singles,C,wta_australian_open_2020WS206,australian_open,wta
2020,Q. Wang,P. Parmentier,WTA314429,CHN,27,WTA160515,FRA,,Court 10,12,2,Women's Singles,C,wta_australian_open_2020WS129,australian_open,wta
2020,M. Trevisan,S. Kenin,WTA316266,ITA,,WTA320942,USA,14,Court 3,5,2,Women's Singles,C,wta_australian_open_2020WS124,australian_open,wta
2020,H. Dart,M. Doi,WTA319489,GBR,,WTA314237,JPN,,Court 11,13,3,Women's Singles,C,wta_australian_open_2020WS147,australian_open,wta
2020,M. Keys,A. Rus,WTA316959,USA,10,WTA313349,NED,,Rod Laver Arena,1,2,Women's Singles,C,wta_australian_open_2020WS205,australian_open,wta
2020,P. Badosa,P. Kvitova,WTA320124,ESP,,WTA314206,CZE,7,Rod Laver Arena,1,2,Women's Singles,C,wta_australian_open_2020WS208,australian_open,wta
2020,A. Barty,P. Kvitova,WTA318033,AUS,1,WTA314206,CZE,7,Rod Laver Arena,1,2,Women's Singles,C,wta_australian_open_2020WS501,australian_open,wta
2020,M. Vondrousova,S. Kuznetsova,WTA323027,CZE,15,WTA110552,RUS,,Court 7,9,3,Women's Singles,C,wta_australian_open_2020WS157,australian_open,wta
2020,L. Samsonova,J. Ostapenko,WTA322222,RUS,,WTA319939,LAT,,Court 5,7,2,Women's Singles,C,wta_australian_open_2020WS134,australian_open,wta
2020,I. Swiatek,T. Babos,WTA326408,POL,,WTA317070,HUN,,Court 14,16,2,Women's Singles,C,wta_australian_open_2020WS139,australian_open,wta
2020,S. Sorribes Tormo,A. Kontaveit,WTA318872,ESP,,WTA318425,EST,28,Court 7,9,3,Women's Singles,C,wta_australian_open_2020WS218,australian_open,wta
2020,Q. Wang,F. Ferro,WTA314429,CHN,27,WTA319969,FRA,,Court 19,21,2,Women's Singles,C,wta_australian_open_2020WS215,australian_open,wta
2020,A. Rodionova,K. Bertens,WTA312413,AUS,,WTA314584,NED,9,Court 8,10,2,Women's Singles,C,wta_australian_open_2020WS228,australian_open,wta
2020,E. Svitolina,L. Davis,WTA316738,UKR,5,WTA317414,USA,,Margaret Court Arena,2,2,Women's Singles,C,wta_australian_open_2020WS225,australian_open,wta
2020,B. Pera,E. Rybakina,WTA317708,USA,,WTA324166,KAZ,29,Court 13,15,2,Women's Singles,C,wta_australian_open_2020WS104,australian_open,wta
2020,M. Keys,D. Kasatkina,WTA316959,USA,10,WTA322082,RUS,,Melbourne Arena,3,2,Women's Singles,C,wta_australian_open_2020WS109,australian_open,wta
2020,D. Vekic,I. Swiatek,WTA318516,CRO,19,WTA326408,POL,,1573 Arena,4,2,Women's Singles,C,wta_australian_open_2020WS310,australian_open,wta
2020,V. Williams,C. Gauff,WTA230220,USA,,WTA328560,USA,,Margaret Court Arena,2,2,Women's Singles,C,wta_australian_open_2020WS119,australian_open,wta
2020,K. Kanepi,B. Krejcikova,WTA110536,EST,,WTA318314,CZE,,Court 5,7,3,Women's Singles,C,wta_australian_open_2020WS114,australian_open,wta
2020,O. Jabeur,Q. Wang,WTA316847,TUN,,WTA314429,CHN,27,Margaret Court Arena,2,2,Women's Singles,C,wta_australian_open_2020WS404,australian_open,wta
2020,A. Pavlyuchenkova,N. Stojanovic,WTA313796,RUS,30,WTA319709,SRB,,Court 15,17,2,Women's Singles,C,wta_australian_open_2020WS161,australian_open,wta
2020,P. Hercog,R. Peterson,WTA313968,SLO,,WTA317771,SWE,,Melbourne Arena,3,2,Women's Singles,C,wta_australian_open_2020WS102,australian_open,wta
2020,A. Pavlyuchenkova,Ka. Pliskova,WTA313796,RUS,30,WTA313974,CZE,2,Rod Laver Arena,1,2,Women's Singles,C,wta_australian_open_2020WS316,australian_open,wta
2020,D. Collins,Y. Putintseva,WTA316925,USA,26,WTA317683,KAZ,,Court 15,17,3,Women's Singles,C,wta_australian_open_2020WS223,australian_open,wta
2020,S. Zhang,S. Kenin,WTA311779,CHN,,WTA320942,USA,14,Margaret Court Arena,2,2,Women's Singles,C,wta_australian_open_2020WS306,australian_open,wta
2020,M. Sakkari,P. Kvitova,WTA318312,GRE,22,WTA314206,CZE,7,Rod Laver Arena,1,3,Women's Singles,C,wta_australian_open_2020WS402,australian_open,wta
2020,M. Gasparyan,M. Sakkari,WTA317938,RUS,,WTA318312,GRE,22,Court 7,9,2,Women's Singles,C,wta_australian_open_2020WS112,australian_open,wta
2020,A. Riske,L. Zhu,WTA312850,USA,18,WTA317306,CHN,,Court 8,10,2,Women's Singles,C,wta_australian_open_2020WS203,australian_open,wta
2020,E. Mertens,D. Kovinic,WTA317964,BEL,16,WTA317684,MNE,,1573 Arena,4,2,Women's Singles,C,wta_australian_open_2020WS141,australian_open,wta
2020,S. Stosur,C. McNally,WTA190787,AUS,,WTA325725,USA,,Melbourne Arena,3,2,Women's Singles,C,wta_australian_open_2020WS122,australian_open,wta
2020,O. Jabeur,C. Garcia,WTA316847,TUN,,WTA315391,FRA,,Court 7,9,3,Women's Singles,C,wta_australian_open_2020WS213,australian_open,wta
2020,A. Potapova,S. Williams,WTA325601,RUS,,WTA230234,USA,8,Rod Laver Arena,1,2,Women's Singles,C,wta_australian_open_2020WS132,australian_open,wta
2020,G. Muguruza,S. Rogers,WTA316239,ESP,,WTA317421,USA,,Court 3,5,3,Women's Singles,C,wta_australian_open_2020WS151,australian_open,wta
2020,C. Gauff,S. Cirstea,WTA328560,USA,,WTA312469,ROU,,Melbourne Arena,3,3,Women's Singles,C,wta_australian_open_2020WS210,australian_open,wta
2020,T. Zidansek,N. Han,WTA323079,SLO,,WTA315159,KOR,,Court 12,14,2,Women's Singles,C,wta_australian_open_2020WS131,australian_open,wta
2020,A. Tomljanovic,A. Sevastova,WTA315232,AUS,,WTA313987,LAT,31,Margaret Court Arena,2,2,Women's Singles,C,wta_australian_open_2020WS152,australian_open,wta
2020,G. Muguruza,A. Pavlyuchenkova,WTA316239,ESP,,WTA313796,RUS,30,Rod Laver Arena,1,2,Women's Singles,C,wta_australian_open_2020WS504,australian_open,wta
2020,Kr. Pliskova,H. Watson,WTA313975,CZE,,WTA316981,GBR,,Court 12,14,3,Women's Singles,C,wta_australian_open_2020WS142,australian_open,wta
2020,S. Stephens,S. Zhang,WTA315683,USA,24,WTA311779,CHN,,Margaret Court Arena,2,3,Women's Singles,C,wta_australian_open_2020WS121,australian_open,wta
2020,N. Hibino,S. Peng,WTA320238,JPN,,WTA160471,CHN,,Court 10,12,3,Women's Singles,C,wta_australian_open_2020WS111,australian_open,wta
2020,A. Barty,A. Riske,WTA318033,AUS,1,WTA312850,USA,18,Rod Laver Arena,1,3,Women's Singles,C,wta_australian_open_2020WS401,australian_open,wta
2020,Q. Wang,S. Williams,WTA314429,CHN,27,WTA230234,USA,8,Rod Laver Arena,1,3,Women's Singles,C,wta_australian_open_2020WS308,australian_open,wta
2020,N. Osaka,C. Gauff,WTA319998,JPN,3,WTA328560,USA,,Rod Laver Arena,1,2,Women's Singles,C,wta_australian_open_2020WS305,australian_open,wta
2020,P. Hon,A. Kerber,WTA320543,AUS,,WTA311470,GER,17,Margaret Court Arena,2,2,Women's Singles,C,wta_australian_open_2020WS230,australian_open,wta
2020,C. Giorgi,A. Kerber,WTA314610,ITA,,WTA311470,GER,17,Margaret Court Arena,2,3,Women's Singles,C,wta_australian_open_2020WS315,australian_open,wta
2020,T. Townsend,J. Pegula,WTA318609,USA,,WTA316956,USA,,Court 7,9,2,Women's Singles,C,wta_australian_open_2020WS162,australian_open,wta
2020,A. Barty,L. Tsurenko,WTA318033,AUS,1,WTA315295,UKR,,Rod Laver Arena,1,3,Women's Singles,C,wta_australian_open_2020WS101,australian_open,wta
2020,I. Swiatek,C. Suárez Navarro,WTA326408,POL,,WTA311338,ESP,,Court 14,16,2,Women's Singles,C,wta_australian_open_2020WS220,australian_open,wta
2021,N.DJOKOVIC,L.MUSETTI,9801,SRB,1,42340,ITA,,Court Philippe CHATRIER,1,4,Men's Singles,R,atp_roland_garros_2021SM008,roland_garros,atp
2021,R.NADAL,D.SCHWARTZMAN,7792,ESP,3,24162,ARG,10,Court Philippe CHATRIER,1,4,Men's Singles,C,atp_roland_garros_2021SM005,roland_garros,atp
2021,C.GARIN,D.MEDVEDEV,26967,CHI,22,28836,RUS,2,Court Suzanne LENGLEN,2,3,Men's Singles,C,atp_roland_garros_2021SM015,roland_garros,atp
2021,M.BERRETTINI,S.KWON,29046,ITA,9,34679,KOR,,Court Simonne MATHIEU,3,2,Men's Singles,I,atp_roland_garros_2021SM018,roland_garros,atp
2021,K.NISHIKORI,H.LAAKSONEN,13059,JPN,,19041,SUI,,Court Simonne MATHIEU,3,1,Men's Singles,R,atp_roland_garros_2021SM025,roland_garros,atp
2021,S.TSITSIPAS,J.ISNER,35398,GRE,5,15820,USA,31,Court Philippe CHATRIER,1,3,Men's Singles,I,atp_roland_garros_2021SM028,roland_garros,atp
2021,R.NADAL,A.POPYRIN,7792,ESP,3,36373,AUS,,Court Philippe CHATRIER,1,2,Men's Singles,I,atp_roland_garros_2021SM080,roland_garros,atp
2021,S.TSITSIPAS,P.MARTINEZ,35398,GRE,5,32244,ESP,,Court Suzanne LENGLEN,2,3,Men's Singles,C,atp_roland_garros_2021SM056,roland_garros,atp
2021,M.BERRETTINI,F.CORIA,29046,ITA,9,24618,ARG,,Court Simonne MATHIEU,3,2,Men's Singles,I,atp_roland_garros_2021SM036,roland_garros,atp
2021,A.ZVEREV,R.SAFIULLIN,30350,GER,6,33560,RUS,,Court Suzanne LENGLEN,2,2,Men's Singles,I,atp_roland_garros_2021SM048,roland_garros,atp
2021,M.CILIC,A.RINDERKNECH,11674,CRO,,29969,FRA,,Court Simonne MATHIEU,3,2,Men's Singles,I,atp_roland_garros_2021SM078,roland_garros,atp
2021,N.DJOKOVIC,R.BERANKIS,9801,SRB,1,17510,LTU,,Court Philippe CHATRIER,1,2,Men's Singles,I,atp_roland_garros_2021SM016,roland_garros,atp
2021,A.ZVEREV,A.DAVIDOVICH FOKINA,30350,GER,6,39036,ESP,,Court Philippe CHATRIER,1,2,Men's Singles,I,atp_roland_garros_2021SM006,roland_garros,atp
2021,R.NADAL,J.SINNER,7792,ESP,3,39723,ITA,18,Court Philippe CHATRIER,1,2,Men's Singles,I,atp_roland_garros_2021SM010,roland_garros,atp
2021,T.PAUL,D.MEDVEDEV,33541,USA,,28836,RUS,2,Court Philippe CHATRIER,1,3,Men's Singles,I,atp_roland_garros_2021SM063,roland_garros,atp
2021,F.FOGNINI,G.BARRERE,9852,ITA,27,26197,FRA,,Court Suzanne LENGLEN,2,2,Men's Singles,I,atp_roland_garros_2021SM108,roland_garros,atp
2021,C.MOUTET,L.DJERE,36358,FRA,,28518,SRB,,Court Simonne MATHIEU,3,4,Men's Singles,C,atp_roland_garros_2021SM098,roland_garros,atp
2021,R.NADAL,C.NORRIE,7792,ESP,3,28593,GBR,,Court Suzanne LENGLEN,2,3,Men's Singles,C,atp_roland_garros_2021SM020,roland_garros,atp
2021,M.YMER,G.MONFILS,33597,SWE,,9525,FRA,14,Court Suzanne LENGLEN,2,3,Men's Singles,I,atp_roland_garros_2021SM043,roland_garros,atp
2021,C.ALCARAZ,JL.STRUFF,44408,ESP,,23386,GER,,Court Simonne MATHIEU,3,2,Men's Singles,I,atp_roland_garros_2021SM023,roland_garros,atp
2021,R.NADAL,R.GASQUET,7792,ESP,3,6083,FRA,,Court Philippe CHATRIER,1,2,Men's Singles,I,atp_roland_garros_2021SM040,roland_garros,atp
2021,A.ZVEREV,O.OTTE,30350,GER,6,27419,GER,,Court Suzanne LENGLEN,2,4,Men's Singles,I,atp_roland_garros_2021SM096,roland_garros,atp
2021,K.KHACHANOV,K.NISHIKORI,29528,RUS,23,13059,JPN,,Court Philippe CHATRIER,1,4,Men's Singles,I,atp_roland_garros_2021SM050,roland_garros,atp
2021,A.ZVEREV,S.TSITSIPAS,30350,GER,6,35398,GRE,5,Court Philippe CHATRIER,1,5,Men's Singles,C,atp_roland_garros_2021SM003,roland_garros,atp
2021,JW.TSONGA,Y.NISHIOKA,6291,FRA,,26310,JPN,,Court Suzanne LENGLEN,2,3,Men's Singles,I,atp_roland_garros_2021SM070,roland_garros,atp
2021,A.DAVIDOVICH FOKINA,F.DELBONIS,39036,ESP,,20304,ARG,,Court Suzanne LENGLEN,2,4,Men's Singles,C,atp_roland_garros_2021SM013,roland_garros,atp
2021,N.DJOKOVIC,P.CUEVAS,9801,SRB,1,9767,URU,,Court Suzanne LENGLEN,2,2,Men's Singles,I,atp_roland_garros_2021SM032,roland_garros,atp
2021,H.LAAKSONEN,R.BAUTISTA AGUT,19041,SUI,,13354,ESP,11,Court Simonne MATHIEU,3,3,Men's Singles,I,atp_roland_garros_2021SM051,roland_garros,atp
2021,D.SCHWARTZMAN,P.KOHLSCHREIBER,24162,ARG,10,4825,GER,,Court Suzanne LENGLEN,2,2,Men's Singles,I,atp_roland_garros_2021SM022,roland_garros,atp
2021,A.RAMOS-VINOLAS,G.MONFILS,14065,ESP,,9525,FRA,14,Court Suzanne LENGLEN,2,3,Men's Singles,I,atp_roland_garros_2021SM087,roland_garros,atp
2021,A.ZVEREV,K.NISHIKORI,30350,GER,6,13059,JPN,,Court Philippe CHATRIER,1,3,Men's Singles,C,atp_roland_garros_2021SM012,roland_garros,atp
2021,A.BUBLIK,D.MEDVEDEV,29098,KAZ,,28836,RUS,2,Court Philippe CHATRIER,1,2,Men's Singles,I,atp_roland_garros_2021SM127,roland_garros,atp
2021,N.DJOKOVIC,R.NADAL,9801,SRB,1,7792,ESP,3,Court Philippe CHATRIER,1,4,Men's Singles,C,atp_roland_garros_2021SM002,roland_garros,atp
2021,N.DJOKOVIC,S.TSITSIPAS,9801,SRB,1,35398,GRE,5,Court Philippe CHATRIER,1,5,Men's Singles,C,atp_roland_garros_2021SM001,roland_garros,atp
2021,D.SCHWARTZMAN,JL.STRUFF,24162,ARG,10,23386,GER,,Court Suzanne LENGLEN,2,2,Men's Singles,I,atp_roland_garros_2021SM011,roland_garros,atp
2021,M.BERRETTINI,T.DANIEL,29046,ITA,9,26227,JPN,,Court Simonne MATHIEU,3,3,Men's Singles,I,atp_roland_garros_2021SM072,roland_garros,atp
2021,J.SINNER,PH.HERBERT,39723,ITA,18,21623,FRA,,Court Suzanne LENGLEN,2,4,Men's Singles,I,atp_roland_garros_2021SM084,roland_garros,atp
2021,J.SINNER,G.MAGER,39723,ITA,18,27258,ITA,,Court Simonne MATHIEU,3,4,Men's Singles,C,atp_roland_garros_2021SM042,roland_garros,atp
2021,C.RUUD,B.PAIRE,36389,NOR,15,20017,FRA,,Court Simonne MATHIEU,3,4,Men's Singles,C,atp_roland_garros_2021SM104,roland_garros,atp
2021,M.FUCSOVICS,G.SIMON,22454,HUN,,7774,FRA,,Court Simonne MATHIEU,3,3,Men's Singles,C,atp_roland_garros_2021SM109,roland_garros,atp
